onset	duration	parametric.loss	distance.from.indifference	parametric.gain	gain	loss	PTval	respnum	respcat	response_time	rho	lambda	V_gamble
0	3	-0.3706	-0.0815	-0.1194	20	5	-13.77	0	-1	0	0.5220089830242447	1.8591456700853874	0.2349320239755448
4	3	0.2294	0.2518	-0.0694	22	17	-92.81	4	0	2.398	0.5220089830242447	1.8591456700853874	-1.5690235387682958
8	3	0.1794	0.2518	-0.3694	10	16	-98.05	4	0	1.351	0.5220089830242447	1.8591456700853874	-2.2889220452334236
12	3	0.2794	-0.4149	0.3306	38	18	-83.56	4	0	1.137	0.5220089830242447	1.8591456700853874	-0.8637656908136666
16	3	0.0794	-0.0815	-0.1194	20	14	-74.55	4	0	1.391	0.5220089830242447	1.8591456700853874	-1.297678610495593
24	3	0.0294	0.2518	-0.2694	14	13	-73.79	4	0	1.5959999999999999	0.5220089830242447	1.8591456700853874	-1.563560792468049
28	3	-0.2206	0.5851	0.3806	40	8	-14.03	1	1	0.991	0.5220089830242447	1.8591456700853874	0.6773728684002656
32	3	0.2794	-0.0815	0.1806	32	18	-89.56	4	0	1.4069999999999998	0.5220089830242447	1.8591456700853874	-1.150266134502016
36	3	-0.2206	-0.0815	-0.0194	24	8	-30.03	2	1	1.464	0.5220089830242447	1.8591456700853874	-0.1254001578678796
40	3	0.0794	-0.0815	0.2806	36	14	-58.55	1	1	1.403	0.5220089830242447	1.8591456700853874	-0.4399565225701183
44	3	-0.3206	0.2518	0.0806	28	6	-12.52	2	1	1.062	0.5220089830242447	1.8591456700853874	0.4785135365174549
48	3	0.0794	0.2518	-0.2194	16	14	-78.55	4	0	0.7290000000000001	0.5220089830242447	1.8591456700853874	-1.5603018875166703
56	3	-0.1706	-0.0815	-0.2694	14	9	-46.78	3	0	1.712	0.5220089830242447	1.8591456700853874	-0.9441815306686594
60	3	0.0294	-0.0815	-0.1194	20	13	-67.79	3	0	1.136	0.5220089830242447	1.8591456700853874	-1.1578029359771396
64	3	0.2794	-0.0815	0.1306	30	18	-91.56	4	0	0.9520000000000001	0.5220089830242447	1.8591456700853874	-1.251394669420192
72	3	0.1294	0.2518	-0.2694	14	15	-87.3	3	0	1.56	0.5220089830242447	1.8591456700853874	-1.8386122078212044
76	3	-0.0206	-0.0815	-0.3194	12	12	-69.04	4	0	0.8240000000000001	0.5220089830242447	1.8591456700853874	-1.571734241646476
84	3	-0.0706	-0.4149	-0.0194	24	11	-50.29	4	0	1.0979999999999999	0.5220089830242447	1.8591456700853874	-0.6231674975719246
88	3	-0.1206	-0.0815	-0.3194	12	10	-55.53	3	0	1.537	0.5220089830242447	1.8591456700853874	-1.2629614940525755
94	3	-0.3206	-0.4149	-0.2194	16	6	-24.52	4	0	0.001	0.5220089830242447	1.8591456700853874	-0.24272102802926687
98	3	0.3794	-0.4149	0.3306	38	20	-97.07	3	0	1.218	0.5220089830242447	1.8591456700853874	-1.1013952478406344
102	3	-0.1206	-0.0815	0.0806	28	10	-39.53	3	0	1.1840000000000002	0.5220089830242447	1.8591456700853874	-0.24529794383021786
106	3	-0.2706	-0.0815	-0.1194	20	7	-27.27	2	1	1.057	0.5220089830242447	1.8591456700853874	-0.17856980539111644
110	3	-0.1706	0.2518	0.3306	38	9	-22.78	2	1	1.329	0.5220089830242447	1.8591456700853874	0.4122226504754112
120	3	-0.0206	-0.0815	0.0306	26	12	-55.04	4	0	0.946	0.5220089830242447	1.8591456700853874	-0.662106850643656
132	3	0.0794	0.2518	-0.3694	10	14	-84.55	3	0	1.091	0.5220089830242447	1.8591456700853874	-2.022814011572592
136	3	0.0294	0.2518	-0.3194	12	13	-75.79	4	0	1.073	0.5220089830242447	1.8591456700853874	-1.7168551986738527
146	3	0.1294	-0.0815	-0.0194	24	15	-77.3	4	0	1.075	0.5220089830242447	1.8591456700853874	-1.1943666955134304
150	3	0.1294	-0.4149	0.1806	32	15	-69.3	3	0	0.89	0.5220089830242447	1.8591456700853874	-0.7687084703654832
154	3	0.1294	-0.0815	0.2806	36	15	-65.3	3	0	0.8340000000000001	0.5220089830242447	1.8591456700853874	-0.5751322634048202
162	3	0.2794	-0.4149	0.2806	36	18	-85.56	3	0	1.195	0.5220089830242447	1.8591456700853874	-0.956689927541353
166	3	0.2794	0.5851	-0.3194	12	18	-109.56	4	0	1.081	0.5220089830242447	1.8591456700853874	-2.373464278163541
176	3	-0.1706	-0.4149	-0.1194	20	9	-40.78	1	1	1.057	0.5220089830242447	1.8591456700853874	-0.53842367417775
180	3	-0.2206	-0.4149	-0.2194	16	8	-38.03	2	1	1.87	0.5220089830242447	1.8591456700853874	-0.6265110907058213
184	3	0.3794	0.5851	-0.3194	12	20	-123.07	4	0	1.123	0.5220089830242447	1.8591456700853874	-2.6110938351905086
194	3	0.3294	0.2518	-0.0694	22	19	-106.31	4	0	1.564	0.5220089830242447	1.8591456700853874	-1.8128834563892444
200	3	-0.1706	0.2518	0.2806	36	9	-24.78	3	0	1.101	0.5220089830242447	1.8591456700853874	0.31929841374772483
204	3	-0.3206	0.2518	0.0306	26	6	-14.52	2	1	1.27	0.5220089830242447	1.8591456700853874	0.3704773772979171
208	3	-0.3706	0.2518	0.1306	30	5	-3.77	1	1	1.2930000000000001	0.5220089830242447	1.8591456700853874	0.7979493700221805
212	3	-0.2706	0.5851	0.2806	36	7	-11.27	2	1	1.05	0.5220089830242447	1.8591456700853874	0.6791522825343583
216	3	-0.1206	-0.4149	-0.1694	18	10	-49.53	3	0	1.444	0.5220089830242447	1.8591456700853874	-0.8317257660419548
220	3	-0.1706	-0.0815	0.1306	30	9	-30.78	2	1	0.909	0.5220089830242447	1.8591456700853874	0.024593671868885725
226	3	-0.0206	-0.0815	0.1306	30	12	-51.04	3	0	1.781	0.5220089830242447	1.8591456700853874	-0.4496646329031271
236	3	-0.2206	-0.4149	-0.2694	14	8	-40.03	2	1	1.996	0.5220089830242447	1.8591456700853874	-0.7696456701756536
240	3	0.3294	0.2518	-0.1194	20	19	-108.31	4	0	1.157	0.5220089830242447	1.8591456700853874	-1.9347221078034593
244	3	0.0794	-0.4149	0.0806	28	14	-66.55	3	0	1.253	0.5220089830242447	1.8591456700853874	-0.8390673229699486
250	3	0.2294	0.5851	-0.2194	16	17	-98.81	3	0	0.878	0.5220089830242447	1.8591456700853874	-1.953485467203588
258	3	-0.2206	0.2518	0.0306	26	8	-28.03	2	1	1.382	0.5220089830242447	1.8591456700853874	-0.01331268537863739
262	3	0.2294	0.5851	-0.3694	10	17	-104.81	4	0	1.036	0.5220089830242447	1.8591456700853874	-2.4159975912595097
274	3	-0.3706	-0.4149	-0.3194	12	5	-21.77	2	1	1.167	0.5220089830242447	1.8591456700853874	-0.32412023872116835
282	3	-0.3206	0.5851	0.3806	40	6	-0.52	1	1	1.351	0.5220089830242447	1.8591456700853874	1.06116293107682
286	3	0.0294	-0.0815	0.2806	36	13	-51.79	3	0	1.5490000000000002	0.5220089830242447	1.8591456700853874	-0.3000808480516648
294	3	-0.1706	-0.0815	-0.3694	10	9	-50.78	4	0	1.2790000000000001	0.5220089830242447	1.8591456700853874	-1.2635590752547488
298	3	0.2794	-0.4149	0.2306	34	18	-87.56	3	0	1.014	0.5220089830242447	1.8591456700853874	-1.0521164457112553
304	3	0.1294	-0.4149	0.1306	30	15	-71.3	4	0	1.311	0.5220089830242447	1.8591456700853874	-0.8698370052836593
316	3	-0.1706	-0.4149	-0.1694	18	9	-42.78	3	0	1.016	0.5220089830242447	1.8591456700853874	-0.6662402088638424
322	3	0.3794	-0.0815	0.0306	26	20	-109.07	4	0	1.288	0.5220089830242447	1.8591456700853874	-1.7014664441876888
326	3	0.3794	-0.4149	0.2806	36	20	-99.07	4	0	0.887	0.5220089830242447	1.8591456700853874	-1.1943194845683207
330	3	0.1294	-0.0815	-0.0694	22	15	-79.3	4	0	0.943	0.5220089830242447	1.8591456700853874	-1.31101569991608
334	3	-0.2206	0.5851	0.3306	38	8	-16.03	2	1	1.584	0.5220089830242447	1.8591456700853874	0.586758510968417
342	3	0.1794	-0.4149	0.0806	28	16	-80.05	3	0	1.399	0.5220089830242447	1.8591456700853874	-1.10517535663078
348	3	-0.0206	0.2518	0.2306	34	12	-47.04	3	0	1.105	0.5220089830242447	1.8591456700853874	-0.2503864091941903
358	3	0.1294	-0.4149	0.0806	28	15	-73.3	3	0	1.217	0.5220089830242447	1.8591456700853874	-0.9742430638046504
364	3	0.2294	0.2518	-0.0194	24	17	-90.81	4	0	0.904	0.5220089830242447	1.8591456700853874	-1.4523745343656462
368	3	-0.0706	-0.0815	0.0806	28	11	-46.29	3	0	1.024	0.5220089830242447	1.8591456700853874	-0.40304386586314456
372	3	-0.1706	-0.0815	-0.2194	16	9	-44.78	3	0	1.224	0.5220089830242447	1.8591456700853874	-0.8010469511988272
378	3	0.0294	-0.0815	-0.0694	22	13	-65.79	3	0	0.8490000000000001	0.5220089830242447	1.8591456700853874	-1.0359642845629247
384	3	-0.0706	0.2518	0.3806	40	11	-34.29	2	1	1.6980000000000002	0.5220089830242447	1.8591456700853874	0.1796055286962206
390	3	-0.2206	0.2518	0.0806	28	8	-26.03	2	1	1.281	0.5220089830242447	1.8591456700853874	0.09472347384090041
396	3	0.1794	-0.0815	0.2806	36	16	-72.05	4	0	1.063	0.5220089830242447	1.8591456700853874	-0.7060645562309498
400	3	-0.1206	-0.4149	-0.1194	20	10	-47.53	3	0	1.057	0.5220089830242447	1.8591456700853874	-0.7039092313558624
404	3	0.2794	0.5851	-0.3694	10	18	-111.56	3	0	1.065	0.5220089830242447	1.8591456700853874	-2.5395474165438268
408	3	-0.1706	0.2518	0.3806	40	9	-20.78	3	0	1.082	0.5220089830242447	1.8591456700853874	0.5028370079072597
412	3	-0.2706	0.2518	0.1806	32	7	-15.27	1	1	1.4409999999999998	0.5220089830242447	1.8591456700853874	0.4855760755736953
422	3	0.1794	-0.0815	0.3806	40	16	-68.05	3	0	1.643	0.5220089830242447	1.8591456700853874	-0.5225259620714149
426	3	0.2294	-0.0815	0.1306	30	17	-84.81	3	0	1.29	0.5220089830242447	1.8591456700853874	-1.127844844135875
432	3	-0.3706	-0.0815	-0.0194	24	5	-9.77	1	1	1.179	0.5220089830242447	1.8591456700853874	0.4734196797924093
436	3	-0.2706	-0.4149	-0.2194	16	7	-31.27	2	1	1.3459999999999999	0.5220089830242447	1.8591456700853874	-0.4411930824121937
440	3	0.2794	0.2518	-0.0694	22	18	-99.56	4	0	1.162	0.5220089830242447	1.8591456700853874	-1.6925733640526128
444	3	0.3294	-0.0815	0.0306	26	19	-102.31	4	0	1.058	0.5220089830242447	1.8591456700853874	-1.5841469794973526
448	3	0.3794	0.2518	-0.0194	24	20	-111.07	4	0	0.8909999999999999	0.5220089830242447	1.8591456700853874	-1.813553916676931
452	3	-0.3206	0.5851	0.2306	34	6	-6.52	1	1	1.114	0.5220089830242447	1.8591456700853874	0.7821978187473828
460	3	0.1794	-0.0815	-0.0194	24	16	-84.05	3	0	0.74	0.5220089830242447	1.8591456700853874	-1.32529898833956
468	3	-0.3206	-0.0815	-0.0694	22	6	-18.52	2	1	1.4909999999999999	0.5220089830242447	1.8591456700853874	0.14174090040602527
474	3	-0.2706	-0.4149	-0.3194	12	7	-35.27	4	0	1.2429999999999999	0.5220089830242447	1.8591456700853874	-0.7376220680878296
